Record_ID,Article_Link,Theme,Tone
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRISISLEX_T04_INFRASTRUCTURE,4248","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_FATHER,2409","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRIME_ILLEGAL_DRUGS,531","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRIME_ILLEGAL_DRUGS,720","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRIME_ILLEGAL_DRUGS,821","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRIME_ILLEGAL_DRUGS,1516","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRIME_ILLEGAL_DRUGS,1541","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRIME_ILLEGAL_DRUGS,2355","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRIME_ILLEGAL_DRUGS,3035","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRIME_ILLEGAL_DRUGS,3383","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRIME_ILLEGAL_DRUGS,3536","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRIME_ILLEGAL_DRUGS,4155","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"CRIME_ILLEGAL_DRUGS,4437","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"DRUG_TRADE,531","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"DRUG_TRADE,720","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"DRUG_TRADE,821","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"DRUG_TRADE,1516","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"DRUG_TRADE,1541","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"DRUG_TRADE,2355","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"DRUG_TRADE,3035","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"DRUG_TRADE,3383","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"DRUG_TRADE,3536","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"DRUG_TRADE,4155","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"DRUG_TRADE,4437","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_STUDENTS,329","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_STUDENTS,393","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_STUDENTS,411","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_STUDENTS,874","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_STUDENTS,1271","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_STUDENTS,1727","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_STUDENTS,3900","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_STUDENTS,4367","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1331_HEALTH_TECHNOLOGIES,2513","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1331_HEALTH_TECHNOLOGIES,3652","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1331_HEALTH_TECHNOLOGIES,4177","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1331_HEALTH_TECHNOLOGIES,4850","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2453_ORGANIZED_CRIME,2513","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2453_ORGANIZED_CRIME,3652","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2453_ORGANIZED_CRIME,4177","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2453_ORGANIZED_CRIME,4850","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1350_PHARMACEUTICALS,2513","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1350_PHARMACEUTICALS,3652","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1350_PHARMACEUTICALS,4177","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1350_PHARMACEUTICALS,4850","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2433_CONFLICT_AND_VIOLENCE,2513","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2433_CONFLICT_AND_VIOLENCE,3652","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2433_CONFLICT_AND_VIOLENCE,4177","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2433_CONFLICT_AND_VIOLENCE,4850","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_621_HEALTH_NUTRITION_AND_POPULATION,2513","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_621_HEALTH_NUTRITION_AND_POPULATION,3652","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_621_HEALTH_NUTRITION_AND_POPULATION,4177","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_621_HEALTH_NUTRITION_AND_POPULATION,4850","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,2513","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,3652","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,4177","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,4850","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2456_DRUGS_AND_NARCOTICS,2513","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2456_DRUGS_AND_NARCOTICS,3652","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2456_DRUGS_AND_NARCOTICS,4177","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_2456_DRUGS_AND_NARCOTICS,4850","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FOODSTAPLES_YAMS,1835","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_FELONS,481","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_MAN,5","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_ELDER,2556","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1609_FOOD_AND_IN_KIND_TRANSFERS,2556","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1620_ELDERLY,2556","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1466_SOCIAL_ASSISTANCE,2556","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_1618_FOOD_DISTRIBUTION,2556","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"WB_697_SOCIAL_PROTECTION_AND_LABOR,2556","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"SOC_GENERALCRIME,675","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"SOC_GENERALCRIME,1063","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"SOC_GENERALCRIME,1124","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"SOC_GENERALCRIME,2450","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"SOC_GENERALCRIME,4396","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"SOC_POINTSOFINTEREST_COLLEGE,320","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"SOC_POINTSOFINTEREST_COLLEGE,3724","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"SOC_POINTSOFINTEREST_COLLEGE,4691","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,"TAX_FNCACT_AGENTS,4217","-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820163000-1250,https://blackamericaweb.com/2026/08/20/penn-state-university-cocaine-operation/,,"-4.56226880394575,1.10974106041924,5.67200986436498,6.78175092478422,21.4549938347719,0.863131935881628,708"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"TAX_FNCACT_AUTHORITIES,1967","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"TAX_FNCACT_AUTHORITIES,7691","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"CRISISLEX_CRISISLEXREC,1967","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"CRISISLEX_CRISISLEXREC,7691","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"EPU_POLICY_AUTHORITIES,1967","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"EPU_POLICY_AUTHORITIES,7691","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_137_WATER,296","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_137_WATER,464","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_137_WATER,1955","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_137_WATER,8015","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_137_WATER,8270","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"RURAL,5484","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"RURAL,6226","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"AGRICULTURE,2778","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"AGRICULTURE,5852","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"AGRICULTURE,5971","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"AGRICULTURE,9707","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"ENV_WATERWAYS,211","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"ENV_WATERWAYS,1661","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_1805_WATERWAYS,211","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_1805_WATERWAYS,1661","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_135_TRANSPORT,211","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_135_TRANSPORT,1661","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_1803_TRANSPORT_INFRASTRUCTURE,211","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_1803_TRANSPORT_INFRASTRUCTURE,1661","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"TAX_DISEASE_ANOMALY,3385","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_1721_SPATIAL_PLANNING_AND_LAND_USE,2913","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_1721_SPATIAL_PLANNING_AND_LAND_USE,5412","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS,2913","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS,5412","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_699_URBAN_DEVELOPMENT,2913","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_699_URBAN_DEVELOPMENT,5412","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_1720_CITY_STRATEGIES_AND_TERRITORIAL_PLANNING,2913","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"WB_1720_CITY_STRATEGIES_AND_TERRITORIAL_PLANNING,5412","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"TAX_FNCACT_DRIVERS,6213","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"EPU_CATS_MIGRATION_FEAR_FEAR,803","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"EPU_CATS_MIGRATION_FEAR_FEAR,2102","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"EPU_CATS_MIGRATION_FEAR_FEAR,3351","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
20260820180000-1105,https://earthtimes.org/pittsburgh-e-coli-raises-stream-health/,"TAX_DISEASE_BACTERIA,968","-3.23232323232323,2.02020202020202,5.25252525252525,7.27272727272727,23.4343434343434,0.0673400673400673,1427"
